Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108
530010805060273;1;23;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;2;0;1;0;2;0;0;0;1;0;2;0;0;3;0;0;0;0;2;2;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;1;4;3;3;3;4;1;2;0;0;2;0;0
530010805060274;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;2;4;1;0;0;1;1;2;0;1;0;2;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;1;0;10;3;5;1;2;0;0;0;0;0;0
530010805060275;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;1;1;2;1;1;1;2;0;0;0;1
530010805060276;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;1;2;2;1;2;0;1;0;0;0;0;0
530010805060278;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
530010805060282;1;161;0;0;0;0;0;0;0;0;0;1;2;6;3;3;3;1;4;5;3;4;1;3;3;4;3;4;6;2;3;2;7;12;5;4;4;2;3;2;0;5;4;4;5;3;3;2;2;2;2;2;1;2;3;0;0;1;2;1;1;1;2;1;0;0;2;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;150;0;1;17;17;14;17;30;11;18;10;4;5;4;1;1
530010805060283;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;3;1;0;0;1;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;2;0;1;1;1;5;4;1;0;0;0
530010805060284;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
530010805060285;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
530010805060286;1;98;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;2;0;2;1;3;3;3;2;3;3;2;3;5;5;3;4;2;3;1;2;3;3;4;3;5;1;0;0;2;2;1;2;2;1;2;0;1;3;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;2;7;12;16;17;13;8;8;6;1;1;0;2
530010805060287;1;126;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;3;2;2;4;3;4;4;2;3;1;3;6;1;1;3;7;4;7;3;6;5;3;2;1;4;4;2;2;4;1;2;1;4;1;2;1;1;1;1;0;0;0;4;0;2;1;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;3;12;16;12;24;17;15;9;6;3;4;0;2
530010805060288;1;102;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;2;0;2;1;2;1;1;1;2;2;2;2;2;2;5;3;4;5;4;3;2;4;5;0;4;1;0;6;3;2;1;0;2;2;1;1;1;1;2;2;3;0;1;1;0;1;0;2;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;0;4;7;7;13;19;14;10;6;6;3;4;1;1
530010805060289;1;31;0;0;0;0;0;1;0;1;0;0;3;2;4;1;1;1;4;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;2;11;8;1;0;1;2;1;2;1;0;0;0;1
530010805060290;1;17;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;0;1;1;0;1;0;0;0;1;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;2;3;1;2;2;2;0;1;1;2;0;0;0
530010805060292;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;1;2;2;0;1;2;0;2;1;1;1;0;2;1;1;4;0;1;0;3;1;2;0;0;1;1;2;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;1;2;2;7;5;8;5;4;3;3
530010805060294;1;86;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;1;2;1;1;1;1;1;0;2;1;1;3;3;3;0;3;3;3;3;4;1;3;2;2;3;1;3;3;1;2;1;5;1;0;2;0;0;3;0;0;1;3;0;0;3;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;0;0;2;3;6;5;12;14;11;10;8;4;6;3;2
530010805060295;1;25;0;0;0;0;0;0;1;0;0;1;2;1;1;0;0;0;1;0;1;1;0;2;1;2;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;2;4;3;5;0;2;3;2;1;1;0;1;0;1
530010805060296;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;2;0;0;1;0;1;0;0;0;0;0;2;1;1;1;0;0;1;0;0;1;0;0;1;0;2;0;1;0;0;1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;3;3;1;4;2;2;3;4;3;3
530010805060297;1;61;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;4;1;3;1;1;2;4;2;2;3;1;0;2;1;2;2;0;2;2;2;1;2;1;1;3;0;2;0;0;0;0;1;0;0;2;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;1;0;1;0;4;11;11;7;8;7;5;1;4;1
530010805060298;1;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;1;0;1;0;1;1;1;0;1;0;1;2;2;1;0;1;3;2;1;3;1;2;0;1;0;1;1;2;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;2;4;3;3;6;10;4;5;2;1;3;1
530010805060299;1;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;1;2;0;2;0;0;1;1;3;0;2;1;2;1;1;0;1;3;2;3;2;1;6;3;1;4;3;1;1;2;1;1;1;2;0;2;0;0;1;2;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;71;0;0;0;1;5;6;5;6;7;15;10;7;3;3;3
530010805060300;1;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;1;1;0;1;3;1;2;2;1;3;2;3;2;3;1;2;3;2;5;1;2;2;4;2;0;1;4;3;1;3;1;2;1;2;0;0;4;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;4;3;9;13;13;11;9;9;4;2;1;3
530010805060301;1;91;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;2;3;2;6;2;3;2;8;1;4;3;1;2;2;2;2;1;3;2;1;1;1;0;2;3;2;1;3;3;2;4;1;2;1;1;0;1;2;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;0;1;0;9;15;17;9;8;8;13;5;3;1;1;1
530010805060302;1;78;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;2;1;3;4;4;4;4;1;2;6;0;2;0;2;1;1;2;3;4;2;2;1;0;1;3;1;2;3;0;1;0;3;1;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;3;9;17;10;9;9;10;5;3;1;1;0;1
530010805060303;1;94;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;1;0;5;0;0;4;2;5;2;3;1;3;1;4;0;5;2;1;2;2;1;6;4;0;1;2;2;4;3;3;3;2;2;0;0;2;0;2;0;1;2;1;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;0;0;3;3;11;14;12;12;9;15;4;6;3;2;0
530010805060304;1;70;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;1;0;0;0;0;2;0;1;0;1;0;1;1;0;0;5;5;2;1;0;2;2;1;1;4;4;2;0;1;1;1;3;1;2;1;1;0;1;0;2;2;0;2;0;0;2;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;70;0;0;1;4;1;4;2;13;10;8;8;4;4;7;4
530010805060305;1;124;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;2;3;4;1;2;1;4;2;1;3;4;9;5;3;3;6;4;2;7;2;6;1;2;0;5;4;2;3;0;2;1;0;0;1;1;2;1;1;3;0;2;0;1;2;3;3;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;124;0;1;2;11;10;24;22;11;14;4;8;5;6;2;4
530010805060306;1;81;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;0;0;0;1;0;5;1;3;2;1;1;4;1;3;1;3;4;1;2;6;5;5;2;0;1;2;2;2;2;1;3;3;0;2;0;0;1;0;2;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;1;3;10;9;12;20;7;9;3;4;1;2;0
530010805060307;1;92;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;4;1;4;3;1;2;1;2;3;3;1;1;6;4;2;1;2;2;2;4;1;2;1;1;4;2;2;3;0;3;1;0;0;2;1;1;1;0;1;0;3;2;0;0;2;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;92;0;0;1;4;0;13;11;14;11;9;10;4;3;7;5
530010805060308;1;73;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;1;0;0;2;0;3;1;2;2;3;0;0;2;1;4;0;2;2;3;2;0;2;5;1;1;2;4;2;0;1;1;1;0;1;3;0;0;1;1;0;1;1;2;0;0;0;1;0;2;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;1;0;5;5;7;7;9;11;8;5;3;3;5;3
530010805060309;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;1;1;0;1;0;2;2;0;1;0;0;0;1;3;2;0;5;3;3;0;4;2;2;3;3;1;1;2;1;1;1;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;0;0;1;5;5;1;11;12;10;5;0;3;2;2
530010805060310;1;44;0;1;0;0;0;0;0;0;0;0;2;0;1;1;0;0;2;4;1;5;1;1;1;4;0;0;0;3;0;2;0;3;0;3;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;0;4;12;7;5;7;2;1;0;3;1;0;0;0
530010805060311;1;35;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;2;1;0;0;1;3;0;0;2;0;0;2;0;1;0;0;2;0;1;0;1;1;0;0;3;0;0;2;2;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;3;3;5;2;3;4;4;6;2;1;1;0;1
530010805060312;1;60;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;4;4;2;3;2;1;3;2;0;1;1;2;0;2;0;2;0;1;1;1;1;2;3;4;0;1;0;1;0;1;2;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;2;10;12;7;6;4;10;4;2;2;0;0;1
530010805060313;1;66;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2;1;1;1;2;0;1;1;1;2;3;1;0;0;3;2;0;0;1;2;0;2;2;0;1;0;0;1;4;2;3;0;3;2;0;0;1;0;1;1;0;3;2;1;1;0;1;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;66;0;1;2;6;5;6;6;6;6;10;2;7;3;3;3
530010805060314;1;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;3;2;2;2;2;1;2;0;3;1;1;1;1;0;1;3;1;2;1;4;2;1;2;4;4;2;1;1;4;0;1;3;1;2;2;1;1;0;2;0;2;3;0;2;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;82;0;0;0;3;11;7;4;11;13;8;9;4;7;3;2
530010805060315;1;100;0;0;0;0;0;0;0;0;0;0;1;0;2;0;4;0;3;0;3;1;1;2;3;2;2;3;3;2;2;5;2;2;1;2;1;3;4;1;4;4;3;1;2;1;3;2;1;4;1;2;4;0;1;0;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;7;7;10;15;8;16;10;10;6;3;2;2;4
530010805060316;1;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;2;2;2;2;7;2;4;2;0;0;2;1;2;3;2;6;1;2;4;3;3;5;0;2;5;1;3;0;2;1;1;0;0;3;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;5;15;8;14;13;13;7;7;1;1;2;1
530010805060317;1;115;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;1;0;3;0;1;3;2;7;3;4;2;3;6;6;3;5;2;1;4;2;3;4;3;3;6;4;3;4;3;2;1;2;1;2;0;2;0;1;1;0;2;2;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;1;3;5;19;20;14;19;16;6;4;4;2;2;0
530010805060318;1;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;1;1;1;0;2;1;2;0;0;1;1;2;4;1;5;5;0;4;1;2;2;2;4;0;4;1;3;2;3;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;0;0;0;1;6;6;4;15;11;12;8;3;2;2;1
530010805060319;1;52;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;3;5;3;2;2;1;2;0;0;1;1;1;1;0;2;1;2;0;2;2;0;0;1;1;1;1;1;2;1;2;0;2;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;2;0;13;7;4;5;5;6;6;1;2;1;0;0
530010805060320;1;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;2;1;2;3;5;0;3;1;2;4;2;2;1;0;6;4;0;2;2;2;1;3;0;1;1;0;1;3;2;0;0;0;3;0;0;0;1;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;4;9;11;9;14;7;7;3;1;3;1;1
530010805060321;1;64;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;0;0;1;0;4;3;1;2;1;2;2;3;1;0;2;0;1;0;1;3;1;2;2;5;1;2;0;2;0;1;2;0;3;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;9;2;11;8;4;13;5;7;4;1;0;0;0
530010805060322;1;116;0;0;0;0;0;0;0;0;0;1;1;1;1;2;2;2;2;4;3;5;2;3;6;7;2;5;3;3;4;1;0;4;1;0;3;1;2;7;4;7;1;0;1;1;2;2;2;3;1;1;1;0;1;1;1;2;0;0;0;2;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;0;1;7;16;20;16;8;21;5;9;4;3;4;1;0
530010805060323;1;51;0;0;0;0;0;0;0;1;0;3;1;0;2;1;3;2;1;6;2;3;1;0;3;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;51;0;4;7;14;5;3;2;1;5;0;1;3;1;2;3
530010805060324;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;2;3;1;0;2;1;1;3;3;1;2;0;2;0;0;0;1;0;1;1;0;3;1;0;0;2;1;1;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;1;5;7;10;2;3;6;4;3;1;1
530010805060325;1;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;1;2;0;0;1;1;1;1;0;1;1;0;5;3;3;3;4;3;3;1;3;5;2;2;1;2;3;0;3;3;4;2;1;2;3;0;3;0;0;2;3;0;1;0;1;1;0;0;0;1;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;3;5;3;3;18;15;10;12;9;5;3;3;3
530010805060326;1;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;1;1;3;5;1;3;4;0;2;0;2;0;2;1;0;1;0;2;2;1;1;0;1;1;6;3;1;1;2;2;0;2;2;1;1;1;2;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;2;13;10;5;5;4;13;7;6;5;2;0;1
530010805060327;1;96;0;0;0;0;0;1;0;0;3;4;1;6;3;3;4;2;2;0;3;2;2;2;3;5;2;2;3;3;1;3;0;1;2;0;0;3;3;1;1;3;0;3;1;0;0;0;1;1;1;1;0;2;2;0;0;1;1;1;0;2;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;0;8;17;9;14;12;3;11;4;4;4;5;1;1;2
530010805060328;1;96;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;2;0;1;2;2;2;1;2;1;3;2;4;0;1;0;1;1;0;4;1;2;3;3;0;7;5;0;4;2;4;3;5;1;2;0;2;2;2;1;2;2;1;1;1;2;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;0;0;3;2;7;9;7;7;15;15;11;9;7;3;1
530010805060329;1;60;0;0;0;0;0;0;0;0;0;0;2;1;2;2;3;3;2;0;2;1;3;1;2;2;1;2;2;0;2;2;2;2;1;2;1;3;2;2;0;0;1;0;1;2;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;10;8;9;8;8;7;5;2;1;0;0;1;1
530010805060330;1;92;0;0;0;0;0;1;0;0;0;0;0;1;2;1;1;1;3;1;1;0;2;3;1;3;0;2;1;2;3;1;2;1;1;2;0;0;1;4;1;3;5;1;3;2;0;1;3;0;2;2;0;2;4;1;3;1;2;2;0;1;3;0;0;1;0;1;0;0;1;1;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;92;0;1;5;6;9;9;6;9;11;8;10;6;4;3;5
530010805060331;1;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;2;1;0;4;1;1;0;4;3;3;3;4;4;1;3;2;2;3;0;2;0;2;0;1;0;0;0;2;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;1;0;0;4;3;10;17;11;4;3;4;0;1
530010805060332;1;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;2;1;0;1;3;0;1;2;5;1;0;0;4;4;1;1;0;1;0;3;0;3;3;2;0;2;2;1;1;0;1;1;2;0;1;0;4;2;0;1;0;1;3;0;0;1;0;1;0;0;2;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;72;0;0;0;0;4;7;9;9;5;8;6;5;7;4;8
530010805060333;1;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;2;0;2;3;2;3;2;1;2;1;3;1;1;2;1;0;2;4;0;1;4;2;6;3;0;2;3;1;3;1;1;2;3;1;2;0;1;1;0;0;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;0;0;3;6;11;8;9;13;9;10;5;4;1;0
530010805060334;1;75;0;0;0;0;0;0;0;0;0;1;1;0;1;3;0;2;2;1;2;4;4;2;2;4;4;1;1;2;0;0;2;1;1;0;1;1;1;1;0;1;1;2;0;3;2;2;4;1;1;1;1;0;0;0;1;1;2;1;0;0;2;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;0;1;5;11;16;4;5;4;8;9;2;4;4;1;1
530010805060335;1;93;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;2;1;4;3;6;3;3;4;6;1;2;2;2;1;2;0;3;6;1;1;1;2;1;5;1;2;3;0;0;2;1;1;0;0;3;1;2;1;1;0;0;0;0;0;0;1;1;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;5;16;17;9;11;10;7;5;5;0;4;3;1
530010805060336;1;94;0;0;0;0;0;0;0;0;1;0;0;0;3;2;1;0;0;1;1;1;1;1;4;1;3;1;2;0;1;2;3;4;6;2;3;3;6;4;1;0;0;4;3;4;0;2;1;0;3;1;1;0;1;2;1;0;3;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;94;0;1;6;3;10;6;18;14;11;7;5;5;1;1;6
530010805060337;1;79;0;0;0;0;0;0;0;0;0;1;1;1;2;2;2;0;0;4;1;0;4;2;1;2;0;3;2;2;1;5;2;2;3;3;2;2;1;3;0;1;3;0;1;4;3;1;1;1;0;0;1;4;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;0;1;8;5;9;13;12;7;11;3;6;3;0;0;1
530010805060338;1;81;0;0;0;0;0;0;0;1;1;0;3;0;3;2;1;1;2;3;1;1;1;3;1;0;1;0;2;3;1;2;1;1;0;1;1;0;2;0;0;5;1;2;2;3;5;0;1;3;4;3;2;0;3;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;2;9;8;6;8;4;7;13;11;7;2;2;1;1
